chembl_id,canonical_smiles,disease,pchembl,target_name,mol,ecfp,scaffold_rdkit,mol_wt,logp,hbd,hba,tpsa,rotatable_bonds,drug_likeness_pass
CHEMBL157857,Nc1nc(O)c2cc(NCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,MALARIA,6.6777807052660805,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6DE00>,[0 1 0 ... 0 0 0],c1ccc(CNc2cnc3ncncc3c2)cc1,440.41600000000017,0.9724999999999989,6,9,200.64999999999998,9,False
CHEMBL158054,CCCC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,MALARIA,5.437231456983481,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6DE70>,[0 0 0 ... 0 0 0],C1=NC=NCN1c1ccccc1,279.77500000000003,2.3057,2,5,79.99999999999999,3,True
CHEMBL157434,CCc1[nH]c(N)nc2ncc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c1-2,MALARIA,6.036212172654444,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6DEE0>,[0 1 0 ... 0 0 0],c1ccc(CCc2cnc3nc[nH]cc2-3)cc1,439.4720000000002,1.8871,5,6,171.28999999999996,10,True
CHEMBL157230,Nc1nc(O)c2c(n1)NCC(NCc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)C2,MALARIA,3.0,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6DF50>,[0 1 0 ... 0 0 0],c1ccc(CNC2CNc3ncncc3C2)cc1,444.4480000000002,-0.061399999999999455,7,9,199.78999999999996,9,False
CHEMBL158639,CCCC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1,MALARIA,6.7447274948966935,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6DFC0>,[0 0 0 ... 0 0 0],C1=NC=NCN1c1ccccc1,279.77500000000003,2.3057,2,5,79.99999999999999,3,True
CHEMBL158478,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CN)C(=O)O)cc1,MALARIA,6.7447274948966935,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E030>,[0 1 0 ... 0 0 0],c1ccc(NCc2cnc3ncncc3n2)cc1,411.42600000000016,-0.6376999999999973,5,10,199.26,7,True
CHEMBL4439637,COC1=CC(=O)N(C(=O)/C=C/[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12.O=C(O)C(F)(F)F,MALARIA,7.216134018725965,Falcipain,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E0A0>,[0 1 0 ... 0 0 0],O=C(C=CCCCc1ccccc1)N1C(=O)C=CC1Cc1c[nH]c2ccccc12,897.0490000000001,5.933200000000006,5,8,190.23999999999998,20,False
CHEMBL159052,NC1=NC(c2cccc(OCCCOc3cc(Cl)c(Cl)cc3Cl)c2)N(c2cccc(Cl)c2)C(N)=N1,MALARIA,6.431798275933005,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E110>,[0 0 0 ... 0 0 0],C1=NC=NC(c2cccc(OCCCOc3ccccc3)c2)N1c1ccccc1,553.2769999999999,6.296300000000004,2,7,98.46000000000001,8,False
CHEMBL159040,Nc1nc(N)c(-c2ccccc2)c(CCCO)n1,MALARIA,6.993897851984629,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E180>,[0 0 0 ... 0 0 0],c1ccc(-c2cncnc2)cc1,244.29799999999997,1.2329,3,5,98.05,4,True
CHEMBL161117,NC1=NC(c2cccc(Oc3ccccc3)c2)N(c2cccc(Cl)c2)C(N)=N1,MALARIA,7.221848749616356,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E1F0>,[0 0 0 ... 0 0 0],C1=NC=NC(c2cccc(Oc3ccccc3)c2)N1c1ccccc1,391.8620000000001,4.280500000000003,2,6,89.23,4,True
CHEMBL160699,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(C(=O)O)C(F)(F)CC(=O)O)cc1,MALARIA,8.872895201635192,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E260>,[0 1 0 ... 0 0 0],c1ccc(NCc2cnc3ncncc3n2)cc1,490.4270000000002,0.5136000000000013,5,10,210.53999999999996,9,True
CHEMBL4439654,COc1cccc(OCCc2ccc(C3=C(C(=O)N(C)CCc4ccccc4)C4CN(C(C)=O)CC(C3)N4)cc2)c1,MALARIA,8.0,Plasmepsin II,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E2D0>,[0 0 0 ... 0 0 0],O=C(NCCc1ccccc1)C1=C(c2ccc(CCOc3ccccc3)cc2)CC2CNCC1N2,553.7030000000003,4.364000000000003,1,5,71.11,10,False
CHEMBL158691,CC(C)C1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1,MALARIA,6.671620396561262,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E340>,[0 1 0 ... 0 0 0],C1=NC=NCN1c1ccccc1,279.77500000000003,2.1616,2,5,79.99999999999999,2,True
CHEMBL161009,CCCCCCC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1,MALARIA,7.108763687916857,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E3B0>,[0 0 0 ... 0 0 0],C1=NC=NCN1c1ccccc1,321.856,3.476000000000001,2,5,79.99999999999999,6,True
CHEMBL159032,NC1=NC(c2cccc(Oc3ccccc3)c2)N(c2ccc(Cl)cc2)C(N)=N1,MALARIA,7.627087997029894,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E420>,[0 0 0 ... 0 0 0],C1=NC=NC(c2cccc(Oc3ccccc3)c2)N1c1ccccc1,391.8620000000001,4.2805000000000035,2,6,89.23,4,True
CHEMBL161451,NC1=NC(c2ccc(Oc3ccccc3)cc2)N(c2cccc(Cl)c2)C(N)=N1,MALARIA,8.397940008672037,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E490>,[0 0 0 ... 0 0 0],C1=NC=NC(c2ccc(Oc3ccccc3)cc2)N1c1ccccc1,391.8620000000001,4.280500000000003,2,6,89.23,4,True
CHEMBL162270,COc1cc(N(C)Cc2cccc3nc(N)nc(N)c23)cc(OC)c1OC,MALARIA,4.698970004336019,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E500>,[0 0 0 ... 0 0 0],c1ccc(NCc2cccc3ncncc23)cc1,369.4250000000002,2.4564000000000004,2,8,108.75,6,True
CHEMBL162454,CC(C)[C@H](NC(=O)c1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN[C@@H](Cc1cccc(-c2cccc(N)c2)c1)C(N)=O,MALARIA,6.889410289700751,Plasmepsin II,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E570>,[0 1 0 ... 0 0 0],O=C(CNC(=O)c1ccccn1)NC(CCNCCc1cccc(-c2ccccc2)c1)Cc1ccccc1,622.7700000000001,2.8598,6,7,172.46,15,False
CHEMBL162362,CC(C)[C@H](NC(=O)c1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN[C@@H](C)C(N)=O,MALARIA,5.698970004336019,Plasmepsin II,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E5E0>,[0 1 0 ... 0 0 0],O=C(CNC(=O)c1ccccn1)NCCc1ccccc1,455.5590000000002,0.38780000000000114,5,6,146.44,12,True
CHEMBL162126,Nc1nc(N)c(-c2ccccc2)c(CCCOC(=O)c2ccccc2)n1,MALARIA,8.518578659399378,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E650>,[0 0 0 ... 0 0 0],O=C(OCCCc1ncncc1-c1ccccc1)c1ccccc1,348.406,3.0976000000000017,2,6,104.11999999999999,6,True
CHEMBL162414,CCC(CC1CNc2nc(N)nc(O)c2C1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,MALARIA,6.0,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E6C0>,[0 1 0 ... 0 0 0],c1ccc(CCC2CNc3ncncc3C2)cc1,471.51400000000024,1.9802999999999997,6,8,187.75999999999996,10,False
CHEMBL160505,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CC(F)C(=O)O)C(=O)O)cc1,MALARIA,8.869666231504993,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E730>,[0 1 0 ... 0 0 0],c1ccc(NCc2cnc3ncncc3n2)cc1,472.4370000000002,0.21640000000000092,5,10,210.53999999999996,9,True
CHEMBL161673,CCCCCCC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,MALARIA,6.019996628416254,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E7A0>,[0 0 0 ... 0 0 0],C1=NC=NCN1c1ccccc1,321.856,3.476000000000001,2,5,79.99999999999999,6,True
CHEMBL161757,NC1=NC(c2cccc(Oc3cc(Cl)cc(Cl)c3)c2)N(c2cccc(Cl)c2)C(N)=N1,MALARIA,7.301029995663981,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E810>,[0 0 0 ... 0 0 0],C1=NC=NC(c2cccc(Oc3ccccc3)c2)N1c1ccccc1,460.7520000000002,5.5873000000000035,2,6,89.23,4,False
CHEMBL163085,CC(C)[C@H](NC(=O)c1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN[C@H](Cc1ccccc1)C(N)=O,MALARIA,5.455931955649724,Plasmepsin II,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E880>,[0 1 0 ... 0 0 0],O=C(CNC(=O)c1ccccn1)NC(CCNCCc1ccccc1)Cc1ccccc1,531.6570000000002,1.6106000000000005,5,6,146.44,14,False
CHEMBL163038,CC(C)C[C@H](NC[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccccn1)C(N)=O,MALARIA,5.698970004336019,Plasmepsin II,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E8F0>,[0 1 0 ... 0 0 0],O=C(NCCc1ccccc1)c1ccccn1,398.5070000000002,1.2732,4,5,117.34,11,True
CHEMBL162554,CC(C)[C@H](NC(=O)c1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN[C@@H](Cc1ccc(-c2cccc(N)c2)cc1)C(N)=O,MALARIA,6.823908740944319,Plasmepsin II,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E960>,[0 1 0 ... 0 0 0],O=C(CNC(=O)c1ccccn1)NC(CCNCCc1ccc(-c2ccccc2)cc1)Cc1ccccc1,622.7700000000001,2.859800000000001,6,7,172.46,15,False
CHEMBL163249,CC(C)[C@H](NC(=O)c1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN[C@@H](Cc1ccc(Br)cc1)C(N)=O,MALARIA,6.267606240177032,Plasmepsin II,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6E9D0>,[0 1 0 ... 0 0 0],O=C(CNC(=O)c1ccccn1)NC(CCNCCc1ccccc1)Cc1ccccc1,610.5530000000001,2.3730999999999995,5,6,146.44,14,False
CHEMBL164823,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N(CCC(=O)O)CC(=O)O)cc1,MALARIA,7.42021640338319,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6EA40>,[0 0 0 ... 0 0 0],c1ccc(NCc2cnc3ncncc3n2)cc1,454.4470000000003,0.22210000000000146,4,10,201.74999999999997,9,True
CHEMBL162701,CC(CC1CNc2nc(N)nc(O)c2C1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,MALARIA,6.0,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6EAB0>,[0 1 0 ... 0 0 0],c1ccc(CCC2CNc3ncncc3C2)cc1,457.48700000000025,1.5902000000000005,6,8,187.75999999999996,9,False
CHEMBL164845,Nc1nc(N)c2c(/C=C/c3ccccc3)cccc2n1,MALARIA,5.920818753952375,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6EB20>,[0 0 0 ... 0 0 0],C(=Cc1cccc2ncncc12)c1ccccc1,262.31600000000003,2.9646000000000017,2,4,77.82,2,True
CHEMBL4440178,COC(=O)CCCC(=O)N1CC2CC(c3ccc(CCCOc4cc(F)ccc4Br)cc3)=C(C(=O)N(Cc3ccccc3)C3CC3)C(C1)N2,MALARIA,8.0,Plasmepsin II,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6EB90>,[0 0 0 ... 0 0 0],O=C(C1=C(c2ccc(CCCOc3ccccc3)cc2)CC2CNCC1N2)N(Cc1ccccc1)C1CC1,732.6909999999999,6.460600000000007,1,6,88.17999999999999,14,False
CHEMBL162898,CC(C)[C@H](NC(=O)c1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN[C@@H](Cc1cccc(OS(=O)(=O)C(F)(F)F)c1)C(N)=O,MALARIA,5.698970004336019,Plasmepsin II,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6EC00>,[0 1 0 ... 0 0 0],O=C(CNC(=O)c1ccccn1)NC(CCNCCc1ccccc1)Cc1ccccc1,679.7180000000003,1.8390000000000006,5,9,189.81,16,False
CHEMBL4440383,CCCCN(c1ccccc1)c1ccc2nc(N)nc(N)c2n1,MALARIA,6.044312249686494,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6EC70>,[0 0 0 ... 0 0 0],c1ccc(Nc2ccc3ncncc3n2)cc1,308.38900000000007,3.1273999999999997,2,6,93.95,5,True
CHEMBL165955,COc1cc(NCc2cccc3nc(N)nc(N)c23)cc(OC)c1OC,MALARIA,4.698970004336019,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6ECE0>,[0 0 0 ... 0 0 0],c1ccc(NCc2cccc3ncncc23)cc1,355.39800000000014,2.4321,3,8,117.54,6,True
CHEMBL166929,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(C/C=C/C(=O)O)C(=O)O)cc3)cnc2n1,MALARIA,4.337242168318426,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6ED50>,[0 1 0 ... 0 0 0],c1ccc(NCc2cnc3ncncc3n2)cc1,452.4310000000002,0.41020000000000045,6,10,219.32999999999993,9,False
CHEMBL166327,Nc1nc(N)c2nc(CNc3cccc(C(=O)NC(CCC(=O)O)C(=O)O)c3)cnc2n1,MALARIA,3.6989700043360183,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6EDC0>,[0 1 0 ... 0 0 0],c1ccc(NCc2cnc3ncncc3n2)cc1,440.42000000000024,0.24409999999999987,6,10,219.32999999999993,9,False
CHEMBL167304,C[C@](CCC(=O)O)(NC(=O)c1ccc(CCC2CNc3nc(N)nc(N)c3C2)o1)C(=O)O,MALARIA,8.005682847330363,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6EE30>,[0 0 0 ... 0 0 0],c1coc(CCC2CNc3ncncc3C2)c1,446.4640000000002,0.8889000000000018,6,9,206.69000000000003,9,False
CHEMBL169896,Cc1nc2ccc3ccc(CNc4ccc5c(c4)CN([C@@H](CCC(=O)O)C(=O)O)C5=O)cc3c2c(=O)[nH]1,MALARIA,5.423855827808472,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6EEA0>,[0 1 0 ... 0 0 0],O=C1NCc2cc(NCc3ccc4ccc5nc[nH]c(=O)c5c4c3)ccc21,500.51100000000025,3.27062,4,6,152.69,8,False
CHEMBL168069,C[C@](CCC(=O)O)(NC(=O)c1ccc(CCC2CNc3nc(N)nc(N)c3C2)s1)C(=O)O,MALARIA,9.161150909262744,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6EF10>,[0 0 0 ... 0 0 0],c1csc(CCC2CNc3ncncc3C2)c1,462.5320000000002,1.357400000000001,6,9,193.55,9,False
CHEMBL170172,CCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,MALARIA,5.666273523555023,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6EF80>,[0 0 0 ... 0 0 0],c1ccc(Cc2cncnc2)cc1,304.35,1.6476999999999997,2,7,105.51,6,True
CHEMBL170900,CCc1cc2c3c(N)nc(N)nc3ccc2n1C,MALARIA,8.211829324897103,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6EFF0>,[0 0 0 ... 0 0 0],c1ncc2c(ccc3[nH]ccc32)n1,241.298,1.8482999999999996,2,5,82.75,1,True
CHEMBL170144,CCc1cc2c3c(N)nc(N)nc3ccc2n1CC,MALARIA,8.740743030061056,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F060>,[0 0 0 ... 0 0 0],c1ncc2c(ccc3[nH]ccc32)n1,255.325,2.3312,2,5,82.75,2,True
CHEMBL169376,O=C(O)CCC(NC(=O)c1ccc(CNc2ccc3ncnc(O)c3c2)cc1)C(=O)O,MALARIA,6.494850021680094,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F0D0>,[0 1 0 ... 0 0 0],c1ccc(CNc2ccc3ncncc3c2)cc1,424.4130000000002,1.9952999999999994,5,7,161.74,9,True
CHEMBL171480,C#CCN(Cc1ccc2ncnc(O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,MALARIA,5.6020599913279625,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F140>,[0 1 0 ... 0 0 0],c1ccc(NCc2ccc3ncncc3c2)cc1,462.4620000000002,2.0229999999999997,4,7,152.95,10,True
CHEMBL4441455,Cl.Nc1nc(N)c(-c2ccccc2)c(COc2cccc(OCCCC(=O)O)c2)n1,MALARIA,6.25527684806984,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F1B0>,[0 0 0 ... 0 0 0],c1ccc(OCc2ncncc2-c2ccccc2)cc1,430.8920000000003,3.5524000000000013,3,7,133.58,9,True
CHEMBL171494,CCCc1cc2c3c(N)nc(N)nc3ccc2n1C(CC)CC,MALARIA,9.678273661756906,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F220>,[0 1 0 ... 0 0 0],c1ncc2c(ccc3[nH]ccc32)n1,311.4330000000001,4.062500000000003,2,5,82.75,5,True
CHEMBL170101,Nc1nc(O)c2c(n1)NCC(CCc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)C2,MALARIA,3.6259059864969,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F290>,[0 1 0 ... 0 0 0],c1ccc(CCC2CNc3ncncc3C2)cc1,443.4600000000002,1.0291999999999994,6,8,187.75999999999996,9,False
CHEMBL172558,CCCCCCc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,MALARIA,8.100015437450608,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F300>,[0 0 0 ... 0 0 0],C1=NC=NCN1c1ccccc1,301.43800000000005,2.9949000000000012,2,5,80.0,6,True
CHEMBL172805,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCCO,MALARIA,8.3767507096021,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F370>,[0 0 0 ... 0 0 0],c1ccc(Cc2cncnc2)cc1,334.37600000000015,1.0101999999999998,3,8,125.74000000000001,8,True
CHEMBL170369,CCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,MALARIA,5.744058319510563,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F3E0>,[0 0 0 ... 0 0 0],c1ccc(Cc2cncnc2)cc1,318.37700000000007,2.0378,2,7,105.51,7,True
CHEMBL172808,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCCCN1C(=O)c2ccccc2C1=O,MALARIA,5.910224104417406,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F450>,[0 0 0 ... 0 0 0],O=C1c2ccccc2C(=O)N1CCCCOc1ccc(Cc2cncnc2)cc1,477.52100000000036,2.7042,2,9,142.89,10,True
CHEMBL171629,CCCCc1cc2c3c(N)nc(N)nc3ccc2n1C(C)(C)C,MALARIA,8.471547574331764,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F4C0>,[0 0 0 ... 0 0 0],c1ncc2c(ccc3[nH]ccc32)n1,311.43300000000005,3.8465000000000025,2,5,82.75,3,True
CHEMBL171639,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Oc1ccc(NC(=O)CBr)cc1,MALARIA,8.397940008672037,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F530>,[0 0 0 ... 0 0 0],c1ccc(Oc2ccc(Cc3cncnc3)cc2)cc1,488.34200000000016,3.3747000000000016,3,8,134.61,8,True
CHEMBL170846,CCN(Cc1ccc2ncnc(O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,MALARIA,7.2380721615794705,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F5A0>,[0 1 0 ... 0 0 0],c1ccc(NCc2ccc3ncncc3c2)cc1,452.4670000000002,2.4097,4,7,152.95,10,True
CHEMBL170654,CCn1c(C(C)C)cc2c3c(N)nc(N)nc3ccc21,MALARIA,9.090228032229064,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F610>,[0 1 0 ... 0 0 0],c1ncc2c(ccc3[nH]ccc32)n1,269.352,2.8922,2,5,82.75,2,True
CHEMBL170837,CC(C)n1c(C(C)(C)C)cc2c3c(N)nc(N)nc3ccc21,MALARIA,9.960409376976187,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F680>,[0 1 0 ... 0 0 0],c1ncc2c(ccc3[nH]ccc32)n1,297.406,3.627300000000001,2,5,82.75,1,True
CHEMBL170758,CCC(CC)n1c(C)cc2c3c(N)nc(N)nc3ccc21,MALARIA,10.522878745280336,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F6F0>,[0 1 0 ... 0 0 0],c1ncc2c(ccc3[nH]ccc32)n1,283.379,3.418420000000001,2,5,82.75,3,True
CHEMBL171839,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCN,MALARIA,7.657577319177793,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F760>,[0 0 0 ... 0 0 0],c1ccc(Cc2cncnc2)cc1,319.3650000000001,0.5865000000000004,3,8,131.53,7,True
CHEMBL170760,CCc1cc2c3c(N)nc(N)nc3ccc2n1C(C)CC,MALARIA,10.15051499783199,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F7D0>,[0 1 0 ... 0 0 0],c1ncc2c(ccc3[nH]ccc32)n1,283.3790000000001,3.282300000000002,2,5,82.75,3,True
CHEMBL171305,CC(C)(C)c1cc2c(ccc3nc(N)nc(N)c32)[nH]1,MALARIA,9.309894379144197,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F840>,[0 0 0 ... 0 0 1],c1ncc2c(ccc3[nH]ccc32)n1,255.325,2.5729999999999995,3,4,93.60999999999999,0,True
CHEMBL4441322,CCCCCCCCCCCC(=O)N(Cc1ccc(-c2ccccc2)cc1)C1CCN(Cc2ccccc2)CC1,MALARIA,5.7447274948966935,Plasmepsin II,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F8B0>,[0 0 0 ... 0 0 0],c1ccc(CN2CCC(NCc3ccc(-c4ccccc4)cc3)CC2)cc1,538.8200000000002,9.267700000000001,0,2,23.550000000000004,16,False
CHEMBL172353,COc1cc(CCC2CCc3nc(N)nc(N)c32)cc(OC)c1OC,MALARIA,5.853871964321762,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F920>,[0 0 0 ... 0 0 0],c1ccc(CCC2CCc3ncncc32)cc1,344.41500000000013,2.3293999999999997,2,7,105.51,6,True
CHEMBL172131,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCCN1CCCCC1,MALARIA,7.337242168318426,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6F990>,[0 0 1 ... 0 0 0],c1ncc(Cc2ccc(OCCCN3CCCCC3)cc2)cn1,401.51100000000037,2.5038,2,8,108.75,9,True
CHEMBL173901,CCCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,MALARIA,5.618286003218532,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6FA00>,[0 0 0 ... 0 0 0],c1ccc(Cc2cncnc2)cc1,332.40400000000005,2.4279,2,7,105.51,8,True
CHEMBL174091,COc1cc(COc2c(OC)cc(Cc3cnc(N)nc3N)cc2OC)cc(OC)c1OC,MALARIA,6.261439372640169,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6FA70>,[0 0 0 ... 0 0 0],c1ccc(COc2ccc(Cc3cncnc3)cc2)cc1,456.49900000000025,2.8538000000000014,2,10,133.2,10,True
CHEMBL172495,CCC(C)Oc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,MALARIA,7.795880017344075,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6FAE0>,[0 1 0 ... 0 0 0],c1ccc(Cc2cncnc2)cc1,332.40400000000005,2.4263000000000003,2,7,105.51,7,True
CHEMBL174107,CSc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,MALARIA,6.599997654072044,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6FB50>,[0 0 0 ... 0 0 0],C1=NC=NCN1c1ccccc1,263.36999999999995,1.5939999999999999,2,6,80.0,2,True
CHEMBL172782,COC(=O)/C(C#N)=C/c1ccc(/C=C/c2ccccn2)cc1,MALARIA,4.0,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6FBC0>,[0 0 0 ... 0 0 0],C(=Cc1ccccn1)c1ccccc1,290.32200000000006,3.3319800000000015,0,4,62.980000000000004,4,True
CHEMBL173175,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCC(O)CO,MALARIA,7.853871964321762,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6FC30>,[0 1 0 ... 0 0 0],c1ccc(Cc2cncnc2)cc1,350.3750000000001,-0.01900000000000046,4,9,145.97,8,True
CHEMBL173265,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCC1CO1,MALARIA,7.853871964321762,Dihydrofolate reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDC6FCA0>,[0 0 0 ... 0 0 0],c1ncc(Cc2ccc(OCC3CO3)cc2)cn1,332.3600000000001,1.0265999999999997,2,8,118.04,7,True
