chembl_id,canonical_smiles,disease,pchembl,target_name,mol,ecfp,scaffold_rdkit,mol_wt,logp,hbd,hba,tpsa,rotatable_bonds,drug_likeness_pass
CHEMBL5598576,O=C(NCC(F)F)[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc(C2CC2)c1,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD821E00>,[0 1 0 ... 0 0 0],c1cc(CNc2ccc3c(c2)CNC3)cc(C2CC2)c1,405.87600000000015,4.355100000000003,3,3,53.160000000000004,7,True
CHEMBL5598577,O=C(Nc1ccc2c(c1)CNCC2)c1cc(Cl)cc2[nH]ncc12,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD821E70>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNCC2)c1cccc2[nH]ncc12,326.787,3.114300000000001,3,3,69.81,2,True
CHEMBL5606236,O=C(Nc1cc2c(cc1Br)CNC2)c1cc(F)cc2[nH]ncc12,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD821EE0>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]ncc12,375.201,3.3200000000000003,3,3,69.81,2,True
CHEMBL5604375,N#C[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2[nH]ncc12,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD821F50>,[0 1 0 ... 0 0 0],c1cc(CNc2ccc3c(c2)CNC3)c2cn[nH]c2c1,323.78700000000003,3.4962800000000014,3,4,76.53,3,True
CHEMBL5604531,COc1cccc(-c2nc3c(C(=O)Nc4ccc5c(c4)CNC5)cc(F)cc3[nH]2)c1,DENGUE,5.274006741075278,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD821FC0>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]c(-c3ccccc3)nc12,402.4290000000001,4.233100000000002,3,4,79.03999999999999,4,True
CHEMBL5604539,O=C(NCC(F)F)[C@H](Nc1ccc2c(c1)CNC2)c1cc(F)cc2[nH]ccc12,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822030>,[0 1 0 ... 0 0 0],c1cc(CNc2ccc3c(c2)CNC3)c2cc[nH]c2c1,388.3930000000001,3.444700000000001,4,3,68.95,6,True
CHEMBL5604806,O=C(Nc1cc(Cl)cc(-c2ccc3[nH]c(C(=O)O)cc3c2)c1)OCc1ccccc1,DENGUE,5.235151642806589,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD8220A0>,[0 0 0 ... 0 0 0],O=C(Nc1cccc(-c2ccc3[nH]ccc3c2)c1)OCc1ccccc1,420.85200000000015,5.935200000000004,3,3,91.42,5,False
CHEMBL5604988,NCc1cccc(-c2csc3cc(C(=O)Nc4ccc5c(c4)CNC5)ccc23)c1,DENGUE,4.5249829244822015,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822110>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1ccc2c(-c3ccccc3)csc2c1,399.5190000000001,4.882500000000003,3,4,67.15,4,True
CHEMBL5604989,O=C(Nc1ccc2c(c1)CNC2)c1cc(F)cc2[nH]c(-c3cccc(F)c3)nc12,DENGUE,5.563837352959244,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822180>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]c(-c3ccccc3)nc12,390.39300000000003,4.363600000000003,3,3,69.81,3,True
CHEMBL5605274,O=C(Nc1ccc2c(c1)CNC2)c1cc(F)cc2[nH]c(-c3ccccc3F)nc12,DENGUE,5.413862974769207,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD8221F0>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]c(-c3ccccc3)nc12,390.39300000000003,4.363600000000002,3,3,69.81,3,True
CHEMBL5598658,CNC(=O)[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc(C2CC2)c1,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822260>,[0 1 0 ... 0 0 0],c1cc(CNc2ccc3c(c2)CNC3)cc(C2CC2)c1,355.8690000000001,3.719800000000002,3,3,53.160000000000004,5,True
CHEMBL5605908,COc1cc(-c2cc(NC(=O)c3cc(F)cc4[nH]ncc34)cc3c2CNC3)ccn1,DENGUE,4.371795045398399,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD8222D0>,[0 0 0 ... 0 0 0],O=C(Nc1cc2c(c(-c3ccncc3)c1)CNC2)c1cccc2[nH]ncc12,403.41700000000014,3.6281000000000008,3,5,91.92999999999999,4,True
CHEMBL5604180,O=C(Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2cn[nH]c12,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822340>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2cn[nH]c12,312.76,3.0718000000000005,3,3,69.81,2,True
CHEMBL5605310,NCc1ccc(-c2csc3cc(C(=O)Nc4ccc5c(c4)CNC5)ccc23)cc1,DENGUE,4.499489089473663,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD8223B0>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1ccc2c(-c3ccccc3)csc2c1,399.5190000000001,4.882500000000002,3,4,67.15,4,True
CHEMBL5598591,CC(C)(C)c1cc(Br)cc(C(=O)Nc2ccc3c(c2)CNC3)c1,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822420>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1ccccc1,373.2940000000001,4.602100000000004,2,2,41.13,2,True
CHEMBL5598593,Clc1ccc2[nH]cc(Cc3ccc(-c4nn[nH]n4)cc3)c2c1,DENGUE,4.201301025584539,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822490>,[0 0 0 ... 0 0 0],c1ccc2c(Cc3ccc(-c4nn[nH]n4)cc3)c[nH]c2c1,309.76000000000005,3.592200000000001,2,3,70.25,3,True
CHEMBL5605716,O=C(Nc1ccc2c(c1)CNC2)c1cccc2nc(O)ccc12,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822500>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2ncccc12,305.337,2.7959000000000005,3,4,74.25,2,True
CHEMBL5605910,CCOCCNC(=O)[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2[nH]ncc12,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822570>,[0 1 0 ... 0 0 0],c1cc(CNc2ccc3c(c2)CNC3)c2cn[nH]c2c1,413.90900000000016,3.125400000000001,4,5,91.07000000000001,8,True
CHEMBL5606429,O=C(Nc1cc2c(c(C3=CCOCC3)c1)CNC2)c1cc(F)cc2[nH]ncc12,DENGUE,4.5239803539286845,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD8225E0>,[0 0 0 ... 0 0 0],O=C(Nc1cc2c(c(C3=CCOCC3)c1)CNC2)c1cccc2[nH]ncc12,378.407,3.361200000000001,3,4,79.04,3,True
CHEMBL5604667,CC(C)c1nnc(-c2nc3c(C(=O)Nc4ccc5c(c4)CNC5)cc(F)cc3[nH]2)s1,DENGUE,4.965853022893954,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822650>,[0 1 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]c(-c3nncs3)nc12,422.4890000000001,4.1994000000000025,3,6,95.59,4,True
CHEMBL5598732,CC(C)c1cc(Br)cc(C(=O)Nc2ccc3c(c2)CNC3)c1,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD8226C0>,[0 1 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1ccccc1,359.2670000000001,4.428000000000003,2,2,41.13,3,True
CHEMBL5604216,N#Cc1cccc(-c2nc3c(C(=O)Nc4ccc5c(c4)CNC5)cc(F)cc3[nH]2)c1,DENGUE,5.617622696531886,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822730>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]c(-c3ccccc3)nc12,397.41300000000007,4.096180000000002,3,4,93.6,3,True
CHEMBL5604849,O=C(NCCC1CC1)[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc(C2CC2)c1,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD8227A0>,[0 1 0 ... 0 0 0],O=C(NCCC1CC1)C(Nc1ccc2c(c1)CNC2)c1cccc(C2CC2)c1,409.9610000000002,4.890100000000004,3,3,53.160000000000004,8,True
CHEMBL5605022,N#Cc1cc2c(cc1NC(=O)c1cc(F)cc3[nH]ncc13)CNC2,DENGUE,4.432573655147426,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822810>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]ncc12,321.31500000000005,2.4291799999999997,3,4,93.60000000000001,2,True
CHEMBL5605142,C=CC[C@H](Nc1cc(Cl)cc(NC(=O)OCc2ccccc2)c1)c1cccc(-c2nn[nH]n2)c1,DENGUE,5.191789027075778,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822880>,[0 1 0 ... 0 0 0],O=C(Nc1cccc(NCc2cccc(-c3nn[nH]n3)c2)c1)OCc1ccccc1,474.95200000000006,5.998100000000005,3,6,104.82000000000001,9,False
CHEMBL5605462,CNC(=O)[C@H](Nc1cc(Cl)cc(NC(=O)OCc2ccccc2)c1)c1cccc(-c2nn[nH]n2)c1,DENGUE,4.332378965646849,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD8228F0>,[0 1 0 ... 0 0 0],O=C(Nc1cccc(NCc2cccc(-c3nn[nH]n3)c2)c1)OCc1ccccc1,491.93900000000014,4.168000000000002,4,7,133.92000000000002,8,True
CHEMBL5598597,CN1Cc2ccc(NC(=O)c3cc(Cl)cc4[nH]ncc34)cc2C1,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822960>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]ncc12,326.7870000000001,3.4140000000000015,2,3,61.02,2,True
CHEMBL5598845,O=C(Nc1ccc2c(c1)CNC2)c1cc(Br)cc2[nH]ccc12,DENGUE,4.459370252450976,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD8229D0>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]ccc12,356.223,3.7859000000000016,3,2,56.92,2,True
CHEMBL5606266,O=C(Nc1ccc2c(c1)CNC2)c1ccc2[nH]ccc2c1,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822A40>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1ccc2[nH]ccc2c1,277.327,3.0234000000000014,3,2,56.92,2,True
CHEMBL5604414,O=C(Nc1cc(Cl)cc(C(=O)Nc2cccc([C@H]3C[C@H]3C(=O)O)c2)c1)OCc1ccccc1,DENGUE,4.599220323487032,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822AB0>,[0 0 0 ... 0 0 0],O=C(Nc1cccc(C(=O)Nc2cccc(C3CC3)c2)c1)OCc1ccccc1,464.9050000000002,5.529100000000002,3,4,104.73000000000002,7,False
CHEMBL5604418,Clc1cc([C@@H]2C[C@H]2c2cccc(C3CCNCC3)c2)c2cn[nH]c2c1,DENGUE,5.225848141045289,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822B20>,[0 0 0 ... 0 0 0],c1cc(C2CCNCC2)cc(C2CC2c2cccc3[nH]ncc23)c1,351.8810000000001,4.954400000000004,2,2,40.71,3,True
CHEMBL5605468,O=C(Nc1ccc2c(c1)CNC2)c1cc(F)c2[nH]ccc2c1,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822B90>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1ccc2[nH]ccc2c1,295.317,3.1625000000000005,3,2,56.92,2,True
CHEMBL5605639,O=C(Nc1ccc2c(c1)CNC2)c1cc(Cl)cc(C(F)(F)F)n1,DENGUE,4.983008421793795,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822C00>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1ccccn1,341.71999999999997,3.609300000000001,2,3,54.02,2,True
CHEMBL5598743,O=C(NC1CCOCC1)[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc(C2CC2)c1,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822C70>,[0 1 0 ... 0 0 0],O=C(NC1CCOCC1)C(Nc1ccc2c(c1)CNC2)c1cccc(C2CC2)c1,425.9600000000002,4.269000000000003,3,4,62.39,6,True
CHEMBL5598746,Cn1cc(CNC(=O)[C@H](Nc2ccc3c(c2)CNC3)c2cc(Cl)cc(C3CC3)c2)cn1,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822CE0>,[0 1 0 ... 0 0 0],O=C(NCc1cn[nH]c1)C(Nc1ccc2c(c1)CNC2)c1cccc(C2CC2)c1,435.9590000000002,4.0237000000000025,3,5,70.98,7,True
CHEMBL5598749,O=C(Nc1cc(Cl)cc(C(=O)Nc2ccc3c(c2)CNC3)c1)OCc1ccccc1,DENGUE,4.039705259187824,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822D50>,[0 0 0 ... 0 0 0],O=C(Nc1cccc(C(=O)Nc2ccc3c(c2)CNC3)c1)OCc1ccccc1,421.8840000000002,4.944200000000002,3,4,79.46000000000001,5,True
CHEMBL5598860,Cc1c(C(=O)Nc2cc([C@H]3CCOC3)ccn2)cc(C2CC2)n1C,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822DC0>,[0 0 0 ... 0 0 0],O=C(Nc1cc(C2CCOC2)ccn1)c1c[nH]c(C2CC2)c1,325.4120000000001,3.3621200000000018,1,4,56.15,4,True
CHEMBL5606112,NCCc1csc2cc(C(=O)Nc3ccc4c(c3)CNC4)ccc12,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822E30>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1ccc2ccsc2c1,337.4480000000001,3.258000000000002,3,4,67.15,4,True
CHEMBL5606457,O=C(Nc1cc(Cl)cc(C(=O)Nc2cccc(-n3nn[nH]c3=O)c2)c1)OCc1ccccc1,DENGUE,4.937230050184872,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822EA0>,[0 0 0 ... 0 0 0],O=C(Nc1cccc(C(=O)Nc2cccc(-n3nn[nH]c3=O)c2)c1)OCc1ccccc1,464.86900000000014,3.610000000000001,3,7,131.0,6,True
CHEMBL5605162,CNC(=O)[C@H](Nc1cc(CN)cc(C(=O)O)c1)c1cc(Cl)cc(C2CC2)c1,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822F10>,[0 1 0 ... 0 0 0],c1ccc(NCc2cccc(C3CC3)c2)cc1,387.86700000000013,3.273500000000001,4,4,104.45,7,True
CHEMBL5598605,O=C(Nc1ccc2c(c1)CNC2)c1cccc(-c2cnco2)c1,DENGUE,4.6727637072529005,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822F80>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc(-c2cnco2)c1,305.337,3.1971000000000007,2,4,67.16,3,True
CHEMBL5598679,O=C1Cc2c(cccc2C(=O)Nc2ccc3c(c2)CNC3)N1,DENGUE,4.846703550644695,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD822FF0>,[0 0 0 ... 0 0 0],O=C1Cc2c(cccc2C(=O)Nc2ccc3c(c2)CNC3)N1,293.32599999999996,2.0366999999999997,3,3,70.23,2,True
CHEMBL5605947,O=C(Nc1cc(Cl)cc(C(=O)Nc2ccc3c(c2)CCNC3)c1)OCc1ccccc1,DENGUE,4.493251506232925,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823060>,[0 0 0 ... 0 0 0],O=C(Nc1cccc(C(=O)Nc2ccc3c(c2)CCNC3)c1)OCc1ccccc1,435.91100000000023,4.986700000000003,3,4,79.46000000000001,5,True
CHEMBL5604249,NCc1cccc([C@H]2C[C@@H]2c2cc(Cl)cc(NC(=O)OCc3ccccc3)c2)c1,DENGUE,5.100343619694365,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD8230D0>,[0 0 0 ... 0 0 0],O=C(Nc1cccc(C2CC2c2ccccc2)c1)OCc1ccccc1,406.9130000000002,5.818500000000005,2,3,64.35,6,False
CHEMBL5604695,C=CC[C@H]1NCc2cc(NC(=O)c3cc(Cl)cc4[nH]ncc34)ccc21,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823140>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]ncc12,352.82500000000005,4.189000000000002,3,3,69.81,4,True
CHEMBL5605497,N[C@H]1CC[C@H](c2ccc(NC(=O)c3cc(Cl)cc(NC(=O)OCc4ccccc4)c3)cc2)C1,DENGUE,5.117077209397402,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD8231B0>,[0 0 0 ... 0 0 0],O=C(Nc1cccc(C(=O)Nc2ccc(C3CCCC3)cc2)c1)OCc1ccccc1,463.9650000000002,5.935800000000004,3,4,93.45,6,False
CHEMBL5605499,Cn1c(=O)[nH]c2c(C(=O)Nc3ccc4c(c3)CNC4)cc(Br)cc21,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823220>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]c(=O)[nH]c12,387.237,2.4846000000000004,3,4,78.92,2,True
CHEMBL5605664,O=C(Nc1ccc2c(c1)CNC2)c1cc(F)cc2[nH]c(-c3ccc(F)cc3)nc12,DENGUE,5.529442514782726,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823290>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]c(-c3ccccc3)nc12,390.39300000000003,4.363600000000002,3,3,69.81,3,True
CHEMBL5605673,CCc1cc(C(=O)Nc2cccc(-n3nn[nH]c3=O)c2)sc1-c1ccc(Cl)cc1,DENGUE,4.924380054071224,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823300>,[0 0 0 ... 0 0 0],O=C(Nc1cccc(-n2nn[nH]c2=O)c1)c1ccc(-c2ccccc2)s1,425.9010000000002,4.152200000000002,2,6,92.66999999999999,5,True
CHEMBL5598684,O=C(Nc1ccc2c(c1)CNC2)c1cc(Br)cc2[nH]c(-c3ccccc3)nc12,DENGUE,5.831207979685818,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823370>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]c(-c3ccccc3)nc12,433.3090000000001,4.847900000000003,3,3,69.81,3,True
CHEMBL5598685,N#C[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc(C2CC2)c1,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD8233E0>,[0 1 0 ... 0 0 0],c1cc(CNc2ccc3c(c2)CNC3)cc(C2CC2)c1,323.8270000000001,4.497380000000003,2,3,47.85,4,True
CHEMBL5598765,Cn1cc(CCc2nc3c(C(=O)Nc4ccc5c(c4)CNC5)cc(Cl)cc3[nH]2)cn1,DENGUE,4.625105081433019,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823450>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]c(CCc3cn[nH]c3)nc12,420.9040000000001,3.5905000000000014,3,5,87.63000000000001,5,True
CHEMBL5604114,O=C(Nc1cc(Cl)cc([C@H](C#CCO)Nc2cccc(-c3nn[nH]n3)c2)c1)OCc1ccccc1,DENGUE,4.895512888687605,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD8234C0>,[0 1 0 ... 0 0 0],O=C(Nc1cccc(CNc2cccc(-c3nn[nH]n3)c2)c1)OCc1ccccc1,488.9350000000002,4.417700000000002,4,7,125.05000000000001,7,True
CHEMBL5604118,NCCc1csc2cc(C(=O)Nc3cc([C@H]4CCOC4)ccn3)ccc12,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823530>,[0 0 0 ... 0 0 0],O=C(Nc1cc(C2CCOC2)ccn1)c1ccc2ccsc2c1,367.4740000000001,3.5537000000000027,2,5,77.24000000000001,5,True
CHEMBL5604703,Cc1nc2c(C(=O)Nc3ccc4c(c3)CNC4)cc(Cl)cc2[nH]1,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD8235A0>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]cnc12,326.787,3.3802200000000013,3,3,69.81,2,True
CHEMBL5605183,O=C(NCC(F)F)[C@H](Nc1ccc2c(c1)CNC2)c1cc(F)cc2[nH]ncc12,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823610>,[0 1 0 ... 0 0 0],c1cc(CNc2ccc3c(c2)CNC3)c2cn[nH]c2c1,389.3810000000001,2.8397000000000006,4,4,81.84,6,True
CHEMBL5605184,O=C1Cc2c(cc(F)cc2C(=O)Nc2ccc3c(c2)CNC3)N1,DENGUE,4.441303426717679,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823680>,[0 0 0 ... 0 0 0],O=C1Cc2c(cccc2C(=O)Nc2ccc3c(c2)CNC3)N1,311.31600000000003,2.1757999999999997,3,3,70.23,2,True
CHEMBL5605186,O=C(Nc1cc(Cl)cc([C@H]2C[C@@H]2c2cccc(C3CCNCC3)c2)c1)OCc1ccccc1,DENGUE,5.258927227626678,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD8236F0>,[0 0 0 ... 0 0 0],O=C(Nc1cccc(C2CC2c2cccc(C3CCNCC3)c2)c1)OCc1ccccc1,461.0050000000003,6.826800000000007,2,3,50.36,6,False
CHEMBL5605520,OCC#C[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2[nH]ncc12,DENGUE,4.652084813498309,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823760>,[0 1 0 ... 0 0 0],c1cc(CNc2ccc3c(c2)CNC3)c2cn[nH]c2c1,352.825,2.968400000000001,4,4,72.97,3,True
CHEMBL5605521,O=C(Nc1ccc2c(c1)CNC2)c1cc(F)cc2c1CCC2,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD8237D0>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2c1CCC2,296.3450000000001,3.169900000000002,2,2,41.13,2,True
CHEMBL5606153,Cc1ccc(NC(=O)c2cc(Cl)cc(NC(=O)OCc3ccccc3)c2)cc1CN,DENGUE,4.150568300818681,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823840>,[0 0 0 ... 0 0 0],O=C(Nc1cccc(C(=O)Nc2ccccc2)c1)OCc1ccccc1,423.9000000000002,5.108120000000004,3,4,93.45,6,False
CHEMBL5606319,O=C(Nc1cc2c(c(C3=CCS(=O)(=O)CC3)c1)CNC2)c1cc(F)cc2[nH]ncc12,DENGUE,4.301134238849321,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD8238B0>,[0 0 0 ... 0 0 0],O=C(Nc1cc2c(c(C3=CCS(=O)(=O)CC3)c1)CNC2)c1cccc2[nH]ncc12,426.4730000000001,2.7594000000000003,3,5,103.95,3,True
CHEMBL5605366,O=C(NC1CCOCC1)[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2[nH]ncc12,DENGUE,4.357862065344219,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823920>,[0 1 0 ... 0 0 0],O=C(NC1CCOCC1)C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]ncc12,425.92000000000013,3.2679,4,5,91.07000000000001,5,True
CHEMBL5605372,NCc1csc2cc(C(=O)Nc3ccc4c(c3)CNC4)ccc12,DENGUE,5.000651930793278,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823990>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1ccc2ccsc2c1,323.42100000000005,3.2155000000000014,3,4,67.15,3,True
CHEMBL5605526,NCc1cccc(NC(=O)c2cc(Cl)cc(NC(=O)OCc3ccccc3)c2)c1,DENGUE,4.461288057883088,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823A00>,[0 0 0 ... 0 0 0],O=C(Nc1cccc(C(=O)Nc2ccccc2)c1)OCc1ccccc1,409.87300000000016,4.799700000000002,3,4,93.45,6,True
CHEMBL5605532,c1cc(C2CCN(Cc3c[nH]c4ccccc34)CC2)c2ccncc2c1,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823A70>,[0 0 0 ... 0 0 0],c1cc(C2CCN(Cc3c[nH]c4ccccc34)CC2)c2ccncc2c1,341.4580000000001,5.095700000000004,1,2,31.92,3,False
CHEMBL5605533,Cc1cccc(-c2nc3c(C(=O)Nc4ccc5c(c4)CNC5)cc(Cl)cc3[nH]2)c1O,DENGUE,5.371100435579393,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823AE0>,[0 0 0 ... 0 0 0],O=C(Nc1ccc2c(c1)CNC2)c1cccc2[nH]c(-c3ccccc3)nc12,418.8840000000002,4.752820000000003,4,4,90.04,3,True
CHEMBL5605540,CNC(=O)[C@H](Nc1cccc(CN)c1)c1cc(Cl)cc(NC(=O)OCc2ccccc2)c1,DENGUE,4.002176919254275,NS3 protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD823B50>,[0 1 0 ... 0 0 0],O=C(Nc1cccc(CNc2ccccc2)c1)OCc1ccccc1,452.9420000000002,4.446600000000003,4,5,105.48,8,True
